"","UTLA20CD","year","gdp_deflation_multiplier","population","total_welfare","quarter","deflated_per_person_benefits","time"
"7452","E07000089",2016,NA,NA,11703633.22,4,NA,32
"7453","E07000089",2017,NA,NA,11264056.5466667,1,NA,33
"7454","E07000089",2017,NA,NA,11214745.4125,2,NA,34
"7455","E07000089",2017,NA,NA,11183160.64,2,NA,34
"7456","E07000089",2017,NA,NA,11232198.7733333,3,NA,35
"7457","E07000089",2017,NA,NA,11253139.2433333,4,NA,36
"7458","E07000089",2018,NA,NA,10864535.1,1,NA,37
"7459","E07000089",2018,NA,NA,10989566.085,2,NA,38
"7460","E07000089",2018,NA,NA,10468312.77,2,NA,38
"7461","E07000089",2018,NA,NA,10865006.56,3,NA,39
"7462","E07000089",2018,NA,NA,10876181.58,4,NA,40
"7463","E07000089",2019,NA,NA,9923865.66,1,NA,41
"7464","E07000089",2019,NA,NA,10323385.11,2,NA,42
"7465","E07000089",2019,NA,NA,9779638.68,2,NA,42
"7466","E07000089",2019,NA,NA,10264824.56,3,NA,43
"7467","E07000089",2019,NA,NA,10168927.3633333,4,NA,44
"7468","E07000089",2020,NA,NA,8607164.40666667,1,NA,45
"7469","E07000089",2020,NA,NA,8933336.4,2,NA,46
"7470","E07000089",2020,NA,NA,8786891.34,2,NA,46
"7471","E07000089",2020,NA,NA,8841470,3,NA,47
"7472","E07000089",2020,NA,NA,8684678.02,4,NA,48
"7476","E07000090",2009,NA,NA,31673650.48,2,NA,2
"7477","E07000090",2009,NA,NA,29753883.34,4,NA,4
"7478","E07000090",2009,NA,NA,30482505.1733333,1,NA,1
"7479","E07000090",2010,NA,NA,32782466.46,2,NA,6
"7480","E07000090",2010,NA,NA,33687116.88,2,NA,6
"7481","E07000090",2010,NA,NA,32886296.3466667,3,NA,7
"7482","E07000090",2010,NA,NA,33137169.48,4,NA,8
"7483","E07000090",2010,NA,NA,33501379.9333333,1,NA,5
"7484","E07000090",2011,NA,NA,34239241.29,2,NA,10
"7485","E07000090",2011,NA,NA,35053307.04,2,NA,10
"7486","E07000090",2011,NA,NA,34247311.6266667,3,NA,11
"7487","E07000090",2011,NA,NA,34166213.12,4,NA,12
"7488","E07000090",2011,NA,NA,34414007.12,1,NA,9
"7489","E07000090",2012,NA,NA,35737358.76,1,NA,13
"7490","E07000090",2012,NA,NA,35293395.85,2,NA,14
"7491","E07000090",2012,NA,NA,36466853.68,2,NA,14
"7492","E07000090",2012,NA,NA,35388388.44,3,NA,15
"7493","E07000090",2012,NA,NA,35507691.28,4,NA,16
"7494","E07000090",2013,NA,NA,36025061.12,1,NA,17
"7495","E07000090",2013,NA,NA,36126338.18,2,NA,18
"7496","E07000090",2013,NA,NA,35749728.08,2,NA,18
"7497","E07000090",2013,NA,NA,35916543.72,3,NA,19
"7498","E07000090",2013,NA,NA,35887119.5466667,4,NA,20
"7499","E07000090",2014,NA,NA,34060896.7933333,1,NA,21
"7500","E07000090",2014,NA,NA,34367230.24,2,NA,22
"7501","E07000090",2014,NA,NA,34209608.02,2,NA,22
"7502","E07000090",2014,NA,NA,34242684.1366667,3,NA,23
"7503","E07000090",2014,NA,NA,34186325.3933333,4,NA,24
"7504","E07000090",2015,NA,NA,34367563.0333333,1,NA,25
"7505","E07000090",2015,NA,NA,34202792.22,2,NA,26
"7506","E07000090",2015,NA,NA,34572486.96,2,NA,26
"7507","E07000090",2015,NA,NA,34075383.48,3,NA,27
"7508","E07000090",2015,NA,NA,34124341.1466667,4,NA,28
"7509","E07000090",2016,NA,NA,34429699.4,1,NA,29
"7510","E07000090",2016,NA,NA,34239971.73,2,NA,30
"7511","E07000090",2016,NA,NA,34018796.28,2,NA,30
"7512","E07000090",2016,NA,NA,34213504.74,3,NA,31
"7513","E07000090",2016,NA,NA,34316657.0266667,4,NA,32
"7514","E07000090",2017,NA,NA,32744038.52,1,NA,33
"7515","E07000090",2017,NA,NA,33401390.06,2,NA,34
"7516","E07000090",2017,NA,NA,32633331.47,2,NA,34
"7517","E07000090",2017,NA,NA,33081202.9866667,3,NA,35
"7518","E07000090",2017,NA,NA,32896208,4,NA,36
"7519","E07000090",2018,NA,NA,32007947.8766667,1,NA,37
"7520","E07000090",2018,NA,NA,32357274.41,2,NA,38
"7521","E07000090",2018,NA,NA,33135737,2,NA,38
"7522","E07000090",2018,NA,NA,32030905.9333333,3,NA,39
"7523","E07000090",2018,NA,NA,32017871.5666667,4,NA,40
"7524","E07000090",2019,NA,NA,31399386.9333333,1,NA,41
"7525","E07000090",2019,NA,NA,32590955.52,2,NA,42
"7526","E07000090",2019,NA,NA,30911860.68,2,NA,42
"7527","E07000090",2019,NA,NA,32353351.4,3,NA,43
"7528","E07000090",2019,NA,NA,32105662.1333333,4,NA,44
"7529","E07000090",2020,NA,NA,26918248.8066667,1,NA,45
"7530","E07000090",2020,NA,NA,28235366.92,2,NA,46
"7531","E07000090",2020,NA,NA,27044855.68,2,NA,46
"7532","E07000090",2020,NA,NA,27680571.4566667,3,NA,47
"7533","E07000090",2020,NA,NA,27275104.1833333,4,NA,48
"7537","E07000091",2009,NA,NA,32621579.3,1,NA,1
"7538","E07000091",2009,NA,NA,31679827.45,4,NA,4
"7539","E07000091",2009,NA,NA,33866450.74,2,NA,2
"7540","E07000091",2010,NA,NA,36211748.88,1,NA,5
"7541","E07000091",2010,NA,NA,35818343.4,4,NA,8
"7542","E07000091",2010,NA,NA,35404174.08,3,NA,7
"7543","E07000091",2010,NA,NA,35023695.09,2,NA,6
"7544","E07000091",2010,NA,NA,36496707.24,2,NA,6
"7545","E07000091",2011,NA,NA,37148704.6533333,1,NA,9
"7546","E07000091",2011,NA,NA,36963902.76,4,NA,12
"7547","E07000091",2011,NA,NA,37008465.0666667,3,NA,11
"7548","E07000091",2011,NA,NA,36985248.51,2,NA,10
"7549","E07000091",2011,NA,NA,37687684.8,2,NA,10
"7550","E07000091",2012,NA,NA,38235596.36,1,NA,13
"7551","E07000091",2012,NA,NA,37844423.12,3,NA,15
"7552","E07000091",2012,NA,NA,37890357.8666667,4,NA,16
"7553","E07000091",2012,NA,NA,37816991.28,2,NA,14
"7554","E07000091",2012,NA,NA,38952048.36,2,NA,14
"7555","E07000091",2013,NA,NA,38363793.1333333,1,NA,17
"7556","E07000091",2013,NA,NA,38084271.5466667,3,NA,19
"7557","E07000091",2013,NA,NA,38177805.76,4,NA,20
"7558","E07000091",2013,NA,NA,38299849.56,2,NA,18
"7559","E07000091",2013,NA,NA,38298651.84,2,NA,18
"7560","E07000091",2014,NA,NA,35603999.25,1,NA,21
"7561","E07000091",2014,NA,NA,35700922.3066667,3,NA,23
"7562","E07000091",2014,NA,NA,35604768.4133333,4,NA,24
"7563","E07000091",2014,NA,NA,36060459.36,2,NA,22
"7564","E07000091",2014,NA,NA,35647479.06,2,NA,22
"7565","E07000091",2015,NA,NA,35560244.2,1,NA,25
"7566","E07000091",2015,NA,NA,35278324.4133333,3,NA,27
"7567","E07000091",2015,NA,NA,35249415.3133333,4,NA,28
"7568","E07000091",2015,NA,NA,35506948.6575,2,NA,26
"7569","E07000091",2015,NA,NA,35675969.04,2,NA,26
"7570","E07000091",2016,NA,NA,34866319.8633333,1,NA,29
"7571","E07000091",2016,NA,NA,34956543.03,3,NA,31
"7572","E07000091",2016,NA,NA,35023442.25,4,NA,32
"7573","E07000091",2016,NA,NA,35081598.77,2,NA,30
"7574","E07000091",2016,NA,NA,34630041.08,2,NA,30
"7575","E07000091",2017,NA,NA,33279695.8533333,1,NA,33
"7576","E07000091",2017,NA,NA,33898150.5833333,3,NA,35
"7577","E07000091",2017,NA,NA,33554062.2666667,4,NA,36
"7578","E07000091",2017,NA,NA,32876089.17,2,NA,34
"7579","E07000091",2017,NA,NA,34062359.565,2,NA,34
"7580","E07000091",2018,NA,NA,31482123.4733333,1,NA,37
"7581","E07000091",2018,NA,NA,31665588.4133333,3,NA,39
"7582","E07000091",2018,NA,NA,31509322.8133333,4,NA,40
"7583","E07000091",2018,NA,NA,32129649.0525,2,NA,38
"7584","E07000091",2018,NA,NA,30187622.7,2,NA,38
"7585","E07000091",2019,NA,NA,27355211.3333333,1,NA,41
"7586","E07000091",2019,NA,NA,28413238.5266667,3,NA,43
"7587","E07000091",2019,NA,NA,27766828.0233333,4,NA,44
"7588","E07000091",2019,NA,NA,28732606.62,2,NA,42
"7589","E07000091",2019,NA,NA,27205629.72,2,NA,42
"7590","E07000091",2020,NA,NA,23745286.2666667,1,NA,45
"7591","E07000091",2020,NA,NA,24466498.61,3,NA,47
"7592","E07000091",2020,NA,NA,24001448.59,4,NA,48
"7593","E07000091",2020,NA,NA,24821012.2425,2,NA,46
"7594","E07000091",2020,NA,NA,24191492.07,2,NA,46
"7598","E07000092",2009,NA,NA,20733943.8,2,NA,2
"7599","E07000092",2009,NA,NA,19815687.1466667,1,NA,1
"7600","E07000092",2009,NA,NA,19034986.32,4,NA,4
"7601","E07000092",2010,NA,NA,22385619.96,1,NA,5
"7602","E07000092",2010,NA,NA,21387956.66,2,NA,6
"7603","E07000092",2010,NA,NA,22633791.8,2,NA,6
"7604","E07000092",2010,NA,NA,21685873.0933333,3,NA,7
"7605","E07000092",2010,NA,NA,21953064.6133333,4,NA,8
"7606","E07000092",2011,NA,NA,23550230.64,1,NA,9
"7607","E07000092",2011,NA,NA,23033311.44,2,NA,10
"7608","E07000092",2011,NA,NA,24160414.2,2,NA,10
"7609","E07000092",2011,NA,NA,23185720.0666667,3,NA,11
"7610","E07000092",2011,NA,NA,23226335.8666667,4,NA,12
"7611","E07000092",2012,NA,NA,24629721.1866667,1,NA,13
"7612","E07000092",2012,NA,NA,24378117.58,2,NA,14
"7613","E07000092",2012,NA,NA,25065695.8,2,NA,14
"7614","E07000092",2012,NA,NA,24540221.8266667,3,NA,15
"7615","E07000092",2012,NA,NA,24475937.5066667,4,NA,16
"7616","E07000092",2013,NA,NA,25022819.2,1,NA,17
"7617","E07000092",2013,NA,NA,25088080.6,2,NA,18
"7618","E07000092",2013,NA,NA,24576890.8,2,NA,18
"7619","E07000092",2013,NA,NA,24639790,3,NA,19
"7620","E07000092",2013,NA,NA,24734183.56,4,NA,20
"7621","E07000092",2014,NA,NA,23235872.5466667,1,NA,21
"7622","E07000092",2014,NA,NA,23526422.37,2,NA,22
"7623","E07000092",2014,NA,NA,23493656.94,2,NA,22
"7624","E07000092",2014,NA,NA,23364794.8533333,3,NA,23
"7625","E07000092",2014,NA,NA,23222553.9466667,4,NA,24
"7626","E07000092",2015,NA,NA,23279237.44,1,NA,25
"7627","E07000092",2015,NA,NA,23259691.44,2,NA,26
"7628","E07000092",2015,NA,NA,23527072.5,2,NA,26
"7629","E07000092",2015,NA,NA,23193819.26,3,NA,27
"7630","E07000092",2015,NA,NA,23071710.1933333,4,NA,28
"7631","E07000092",2016,NA,NA,23270571.5933333,1,NA,29
"7632","E07000092",2016,NA,NA,23313849.92,2,NA,30
"7633","E07000092",2016,NA,NA,23160609.26,2,NA,30
"7634","E07000092",2016,NA,NA,23244943.1666667,4,NA,32
"7635","E07000092",2016,NA,NA,23351054.8866667,3,NA,31
"7636","E07000092",2017,NA,NA,22055161.9466667,1,NA,33
"7637","E07000092",2017,NA,NA,22583806.1475,2,NA,34
"7638","E07000092",2017,NA,NA,21903514.62,2,NA,34
"7639","E07000092",2017,NA,NA,22482195.9866667,3,NA,35
"7640","E07000092",2017,NA,NA,22252357.99,4,NA,36
"7641","E07000092",2018,NA,NA,20517431.28,2,NA,38
"7642","E07000092",2018,NA,NA,21246620.72,1,NA,37
"7643","E07000092",2018,NA,NA,21452413.395,2,NA,38
"7644","E07000092",2018,NA,NA,21234451.7833333,3,NA,39
"7645","E07000092",2018,NA,NA,21115066.3333333,4,NA,40
"7646","E07000092",2019,NA,NA,20012596.43,2,NA,42
"7647","E07000092",2019,NA,NA,19296070.0666667,1,NA,41
"7648","E07000092",2019,NA,NA,19014369.62,2,NA,42
"7649","E07000092",2019,NA,NA,20058012.6933333,3,NA,43
"7650","E07000092",2019,NA,NA,19781201.24,4,NA,44
"7651","E07000092",2020,NA,NA,16666889.88,1,NA,45
"7652","E07000092",2020,NA,NA,17376560.9475,2,NA,46
"7653","E07000092",2020,NA,NA,17044056.12,2,NA,46
"7654","E07000092",2020,NA,NA,17110707.6966667,3,NA,47
"7655","E07000092",2020,NA,NA,16795979.62,4,NA,48
"7659","E07000093",2009,NA,NA,19767248.16,1,NA,1
"7660","E07000093",2009,NA,NA,19145830.75,4,NA,4
"7661","E07000093",2009,NA,NA,20560604.08,2,NA,2
"7662","E07000093",2010,NA,NA,21895610.4266667,1,NA,5
"7663","E07000093",2010,NA,NA,21640877.4666667,4,NA,8
"7664","E07000093",2010,NA,NA,21380175.7333333,3,NA,7
"7665","E07000093",2010,NA,NA,22127673.24,2,NA,6
"7666","E07000093",2010,NA,NA,21249376.44,2,NA,6
"7667","E07000093",2011,NA,NA,22837412.08,1,NA,9
"7668","E07000093",2011,NA,NA,22628944.2,4,NA,12
"7669","E07000093",2011,NA,NA,22590994.2,3,NA,11
"7670","E07000093",2011,NA,NA,23240003.16,2,NA,10
"7671","E07000093",2011,NA,NA,22550259.12,2,NA,10
"7672","E07000093",2012,NA,NA,23490930.1066667,1,NA,13
"7673","E07000093",2012,NA,NA,23395857.44,4,NA,16
"7674","E07000093",2012,NA,NA,23257526.5733333,3,NA,15
"7675","E07000093",2012,NA,NA,23290902.56,2,NA,14
"7676","E07000093",2012,NA,NA,24124723.04,2,NA,14
"7677","E07000093",2013,NA,NA,23967078.2666667,1,NA,17
"7678","E07000093",2013,NA,NA,23815206.34,2,NA,18
"7679","E07000093",2013,NA,NA,24009085.84,2,NA,18
"7680","E07000093",2013,NA,NA,23867388.56,4,NA,20
"7681","E07000093",2013,NA,NA,23843751.8266667,3,NA,19
"7682","E07000093",2014,NA,NA,22422128.6666667,1,NA,21
"7683","E07000093",2014,NA,NA,22480010.02,3,NA,23
"7684","E07000093",2014,NA,NA,22406567.6266667,4,NA,24
"7685","E07000093",2014,NA,NA,22693190.07,2,NA,22
"7686","E07000093",2014,NA,NA,22600468.35,2,NA,22
"7687","E07000093",2015,NA,NA,22473543.22,2,NA,26
"7688","E07000093",2015,NA,NA,22496578.7866667,1,NA,25
"7689","E07000093",2015,NA,NA,22429111.0466667,3,NA,27
"7690","E07000093",2015,NA,NA,22408640,4,NA,28
"7691","E07000093",2015,NA,NA,22626493.84,2,NA,26
"7692","E07000093",2016,NA,NA,22471716.76,3,NA,31
"7693","E07000093",2016,NA,NA,22471595.6433333,4,NA,32
"7694","E07000093",2016,NA,NA,22501834.4775,2,NA,30
"7695","E07000093",2016,NA,NA,22344049.14,2,NA,30
"7696","E07000093",2016,NA,NA,22436943.3466667,1,NA,29
"7697","E07000093",2017,NA,NA,21865410.59,3,NA,35
"7698","E07000093",2017,NA,NA,21199792.11,2,NA,34
"7699","E07000093",2017,NA,NA,21911749.695,2,NA,34
"7700","E07000093",2017,NA,NA,21610081.1866667,4,NA,36
"7701","E07000093",2017,NA,NA,21338246.7533333,1,NA,33
"7702","E07000093",2018,NA,NA,20536741.9066667,3,NA,39
"7703","E07000093",2018,NA,NA,20822132.04,2,NA,38
"7704","E07000093",2018,NA,NA,19639353.84,2,NA,38
"7705","E07000093",2018,NA,NA,20360760.7866667,4,NA,40
"7706","E07000093",2018,NA,NA,20262910.11,1,NA,37
"7707","E07000093",2019,NA,NA,18172657.9733333,3,NA,43
"7708","E07000093",2019,NA,NA,17649452.7333333,4,NA,44
"7709","E07000093",2019,NA,NA,18605710.6625,2,NA,42
"7710","E07000093",2019,NA,NA,17198950.64,2,NA,42
"7711","E07000093",2019,NA,NA,17306904.7333333,1,NA,41
"7712","E07000093",2020,NA,NA,15397553.8366667,3,NA,47
"7713","E07000093",2020,NA,NA,15077443.96,4,NA,48
"7714","E07000093",2020,NA,NA,15273992.79,2,NA,46
"7715","E07000093",2020,NA,NA,15606876.855,2,NA,46
"7716","E07000093",2020,NA,NA,14958296.1533333,1,NA,45
"7720","E07000094",2009,NA,NA,16757782.9733333,1,NA,1
"7721","E07000094",2009,NA,NA,17416120.04,2,NA,2
"7722","E07000094",2009,NA,NA,16349994.2,4,NA,4
"7723","E07000094",2010,NA,NA,18578894.6266667,1,NA,5
"7724","E07000094",2010,NA,NA,18044643.32,2,NA,6
"7725","E07000094",2010,NA,NA,18743177.6,2,NA,6
"7726","E07000094",2010,NA,NA,18242583.64,3,NA,7
"7727","E07000094",2010,NA,NA,18386417.48,4,NA,8
"7728","E07000094",2011,NA,NA,19352379.7466667,1,NA,9
"7729","E07000094",2011,NA,NA,18966627.9,2,NA,10
"7730","E07000094",2011,NA,NA,19832645.16,2,NA,10
"7731","E07000094",2011,NA,NA,19093344.2933333,3,NA,11
"7732","E07000094",2011,NA,NA,19163390.8666667,4,NA,12
"7733","E07000094",2012,NA,NA,20412671.64,1,NA,13
"7734","E07000094",2012,NA,NA,20048335.57,2,NA,14
"7735","E07000094",2012,NA,NA,20991004,2,NA,14
"7736","E07000094",2012,NA,NA,20154593.8,4,NA,16
"7737","E07000094",2012,NA,NA,20136412.9866667,3,NA,15
"7738","E07000094",2013,NA,NA,20584918.4,1,NA,17
"7739","E07000094",2013,NA,NA,20777106.5,2,NA,18
"7740","E07000094",2013,NA,NA,20591136.56,2,NA,18
"7741","E07000094",2013,NA,NA,20684596.48,3,NA,19
"7742","E07000094",2013,NA,NA,20585042.7066667,4,NA,20
"7743","E07000094",2014,NA,NA,19276952.4,1,NA,21
"7744","E07000094",2014,NA,NA,19347693.08,2,NA,22
"7745","E07000094",2014,NA,NA,19438249.1,2,NA,22
"7746","E07000094",2014,NA,NA,19211813.4366667,3,NA,23
"7747","E07000094",2014,NA,NA,19105121.4166667,4,NA,24
"7748","E07000094",2015,NA,NA,19088345.7633333,1,NA,25
"7749","E07000094",2015,NA,NA,19173480.51,2,NA,26
"7750","E07000094",2015,NA,NA,19260696.96,2,NA,26
"7751","E07000094",2015,NA,NA,19114222.4433333,3,NA,27
"7752","E07000094",2015,NA,NA,19007218.5066667,4,NA,28
"7753","E07000094",2016,NA,NA,18963192.5933333,1,NA,29
"7754","E07000094",2016,NA,NA,18844742.4,2,NA,30
"7755","E07000094",2016,NA,NA,19019569.3425,2,NA,30
"7756","E07000094",2016,NA,NA,19031731.8966667,3,NA,31
"7757","E07000094",2016,NA,NA,18888142.3466667,4,NA,32
"7758","E07000094",2017,NA,NA,18247194.3333333,1,NA,33
"7759","E07000094",2017,NA,NA,18662753.87,2,NA,34
"7760","E07000094",2017,NA,NA,18140860.22,2,NA,34
"7761","E07000094",2017,NA,NA,18591519.5066667,3,NA,35
"7762","E07000094",2017,NA,NA,18421500.8533333,4,NA,36
"7763","E07000094",2018,NA,NA,17556825.78,1,NA,37
"7764","E07000094",2018,NA,NA,17035806.6,2,NA,38
"7765","E07000094",2018,NA,NA,17912343.36,2,NA,38
"7766","E07000094",2018,NA,NA,17710792.7133333,3,NA,39
"7767","E07000094",2018,NA,NA,17598626.4,4,NA,40
"7768","E07000094",2019,NA,NA,15619497.61,1,NA,41
"7769","E07000094",2019,NA,NA,16491815.265,2,NA,42
"7770","E07000094",2019,NA,NA,15487348.86,2,NA,42
"7771","E07000094",2019,NA,NA,16267894.2866667,3,NA,43
"7772","E07000094",2019,NA,NA,15847812.7166667,4,NA,44
"7773","E07000094",2020,NA,NA,13644400.2733333,1,NA,45
"7774","E07000094",2020,NA,NA,14186977.875,2,NA,46
"7775","E07000094",2020,NA,NA,13975211.55,2,NA,46
"7776","E07000094",2020,NA,NA,13978763.1666667,3,NA,47
"7777","E07000094",2020,NA,NA,13773375.2066667,4,NA,48
"7781","E07000095",2009,NA,NA,21804185.04,1,NA,1
"7782","E07000095",2009,NA,NA,22698363.84,2,NA,2
"7783","E07000095",2009,NA,NA,21235380.96,4,NA,4
"7784","E07000095",2010,NA,NA,24807064.7333333,1,NA,5
"7785","E07000095",2010,NA,NA,23799610.68,2,NA,6
"7786","E07000095",2010,NA,NA,25072746.84,2,NA,6
"7787","E07000095",2010,NA,NA,24020593.24,3,NA,7
"7788","E07000095",2010,NA,NA,24295873.2266667,4,NA,8
"7789","E07000095",2011,NA,NA,25895792.12,1,NA,9
"7790","E07000095",2011,NA,NA,25709392.44,2,NA,10
"7791","E07000095",2011,NA,NA,26383467.24,2,NA,10
"7792","E07000095",2011,NA,NA,25865559.24,3,NA,11
"7793","E07000095",2011,NA,NA,25728825.9333333,4,NA,12
"7794","E07000095",2012,NA,NA,27169951,1,NA,13
"7795","E07000095",2012,NA,NA,26580086.98,2,NA,14
"7796","E07000095",2012,NA,NA,27795569.68,2,NA,14
"7797","E07000095",2012,NA,NA,26707521.16,3,NA,15
"7798","E07000095",2012,NA,NA,26935660.6666667,4,NA,16
"7799","E07000095",2013,NA,NA,27764051.0933333,1,NA,17
"7800","E07000095",2013,NA,NA,27773805.6,2,NA,18
"7801","E07000095",2013,NA,NA,27948153.24,2,NA,18
"7802","E07000095",2013,NA,NA,27807617.28,3,NA,19
"7803","E07000095",2013,NA,NA,27731116.28,4,NA,20
"7804","E07000095",2014,NA,NA,25987339.4466667,1,NA,21
"7805","E07000095",2014,NA,NA,26643407.7,2,NA,22
"7806","E07000095",2014,NA,NA,26169796.08,2,NA,22
"7807","E07000095",2014,NA,NA,26340683.05,3,NA,23
"7808","E07000095",2014,NA,NA,26071139.4166667,4,NA,24
"7809","E07000095",2015,NA,NA,25818628.2,1,NA,25
"7810","E07000095",2015,NA,NA,26057849.0125,2,NA,26
"7811","E07000095",2015,NA,NA,26017565.29,2,NA,26
"7812","E07000095",2015,NA,NA,25953504.82,3,NA,27
"7813","E07000095",2015,NA,NA,25784618.31,4,NA,28
"7814","E07000095",2016,NA,NA,25979264.4266667,1,NA,29
"7815","E07000095",2016,NA,NA,25785863.7,2,NA,30
"7816","E07000095",2016,NA,NA,25986465.24,2,NA,30
"7817","E07000095",2016,NA,NA,25966006.5133333,3,NA,31
"7818","E07000095",2016,NA,NA,25918704.1266667,4,NA,32
"7819","E07000095",2017,NA,NA,25117206.37,1,NA,33
"7820","E07000095",2017,NA,NA,25350457.5625,2,NA,34
"7821","E07000095",2017,NA,NA,25047062.68,2,NA,34
"7822","E07000095",2017,NA,NA,25376619.9,3,NA,35
"7823","E07000095",2017,NA,NA,25230611.71,4,NA,36
"7824","E07000095",2018,NA,NA,24314307.4366667,1,NA,37
"7825","E07000095",2018,NA,NA,24716031.4575,2,NA,38
"7826","E07000095",2018,NA,NA,23366878.5,2,NA,38
"7827","E07000095",2018,NA,NA,24865114.1633333,3,NA,39
"7828","E07000095",2018,NA,NA,24694973.23,4,NA,40
"7829","E07000095",2019,NA,NA,20826420.7066667,1,NA,41
"7830","E07000095",2019,NA,NA,21941589.705,2,NA,42
"7831","E07000095",2019,NA,NA,20625697.05,2,NA,42
"7832","E07000095",2019,NA,NA,21711546.38,3,NA,43
"7833","E07000095",2019,NA,NA,21206788.9566667,4,NA,44
"7834","E07000095",2020,NA,NA,18011500.3833333,1,NA,45
"7835","E07000095",2020,NA,NA,18879053.825,2,NA,46
"7836","E07000095",2020,NA,NA,18265391.96,2,NA,46
"7837","E07000095",2020,NA,NA,18535865.28,3,NA,47
"7838","E07000095",2020,NA,NA,18145021.7733333,4,NA,48
"7842","E07000096",2009,NA,NA,27533431.38,4,NA,4
"7843","E07000096",2009,NA,NA,28733212.3066667,1,NA,1
"7844","E07000096",2009,NA,NA,30142530.72,2,NA,2
"7845","E07000096",2010,NA,NA,31616089.48,3,NA,7
"7846","E07000096",2010,NA,NA,31728063.76,4,NA,8
"7847","E07000096",2010,NA,NA,32061982.52,1,NA,5
"7848","E07000096",2010,NA,NA,31426207.95,2,NA,6
"7849","E07000096",2010,NA,NA,32383744.68,2,NA,6
"7850","E07000096",2011,NA,NA,32822811.9733333,3,NA,11
"7851","E07000096",2011,NA,NA,32536754.6533333,4,NA,12
"7852","E07000096",2011,NA,NA,32767846.72,1,NA,9
"7853","E07000096",2011,NA,NA,32891755.72,2,NA,10
"7854","E07000096",2011,NA,NA,33627145,2,NA,10
"7855","E07000096",2012,NA,NA,34119295.0133333,3,NA,15
"7856","E07000096",2012,NA,NA,34046442.3066667,4,NA,16
"7857","E07000096",2012,NA,NA,34469667.4,1,NA,13
"7858","E07000096",2012,NA,NA,33880427.4,2,NA,14
"7859","E07000096",2012,NA,NA,35297088,2,NA,14
"7860","E07000096",2013,NA,NA,35102326.92,2,NA,18
"7861","E07000096",2013,NA,NA,35026121.24,3,NA,19
"7862","E07000096",2013,NA,NA,34764143.2,4,NA,20
"7863","E07000096",2013,NA,NA,34906222.7866667,1,NA,17
"7864","E07000096",2013,NA,NA,34945921.05,2,NA,18
"7865","E07000096",2014,NA,NA,33085507.68,2,NA,22
"7866","E07000096",2014,NA,NA,33189138.12,2,NA,22
"7867","E07000096",2014,NA,NA,32928659.64,3,NA,23
"7868","E07000096",2014,NA,NA,32603083.6066667,4,NA,24
"7869","E07000096",2014,NA,NA,32877680.0266667,1,NA,21
"7870","E07000096",2015,NA,NA,33115593.105,2,NA,26
"7871","E07000096",2015,NA,NA,33354357.06,2,NA,26
"7872","E07000096",2015,NA,NA,33081395.04,3,NA,27
"7873","E07000096",2015,NA,NA,32813646.5166667,4,NA,28
"7874","E07000096",2015,NA,NA,33025958.82,1,NA,25
"7875","E07000096",2016,NA,NA,33072765.64,2,NA,30
"7876","E07000096",2016,NA,NA,33175519.6,2,NA,30
"7877","E07000096",2016,NA,NA,33281927.7433333,3,NA,31
"7878","E07000096",2016,NA,NA,33133485.6333333,4,NA,32
"7879","E07000096",2016,NA,NA,33176323.8733333,1,NA,29
"7880","E07000096",2017,NA,NA,32766249.8,2,NA,34
"7881","E07000096",2017,NA,NA,32034511.19,2,NA,34
"7882","E07000096",2017,NA,NA,32579443.92,3,NA,35
"7883","E07000096",2017,NA,NA,32293841.1066667,4,NA,36
"7884","E07000096",2017,NA,NA,32165507.0233333,1,NA,33
"7885","E07000096",2018,NA,NA,31844044.6325,2,NA,38
"7886","E07000096",2018,NA,NA,30657280.28,2,NA,38
"7887","E07000096",2018,NA,NA,31572553.26,3,NA,39
"7888","E07000096",2018,NA,NA,31405253.9266667,4,NA,40
"7889","E07000096",2018,NA,NA,31576364.7366667,1,NA,37
"7890","E07000096",2019,NA,NA,30149792.3625,2,NA,42
"7891","E07000096",2019,NA,NA,28649629.32,2,NA,42
"7892","E07000096",2019,NA,NA,30151825.86,3,NA,43
"7893","E07000096",2019,NA,NA,29877966.2933333,4,NA,44
"7894","E07000096",2019,NA,NA,29170515.7366667,1,NA,41
"7895","E07000096",2020,NA,NA,26259419.545,2,NA,46
"7896","E07000096",2020,NA,NA,25762550.86,2,NA,46
"7897","E07000096",2020,NA,NA,25798258.4133333,3,NA,47
"7898","E07000096",2020,NA,NA,25291245.7466667,4,NA,48
"7899","E07000096",2020,NA,NA,25133116.2666667,1,NA,45
"7903","E07000097",2009,NA,NA,21479197.24,2,NA,2
"7904","E07000097",2009,NA,NA,19704317.32,4,NA,4
"7905","E07000097",2009,NA,NA,20433646.9866667,1,NA,1
"7906","E07000097",2010,NA,NA,22344609.32,2,NA,6
"7907","E07000097",2010,NA,NA,23119233.2,2,NA,6
"7908","E07000097",2010,NA,NA,22526514.7733333,3,NA,7
"7909","E07000097",2010,NA,NA,22767052.3466667,4,NA,8
"7910","E07000097",2010,NA,NA,22939272.4266667,1,NA,5
"7911","E07000097",2011,NA,NA,23591832.03,2,NA,10
